id|room|start date|end date|request id
666|N76|2016-03-21|2016-03-23|302
667|X2|2016-02-15|2016-02-18|303
668|N21|2016-03-12|2016-03-22|304
669|N22|2016-03-12|2016-03-22|304
670|N23|2016-03-12|2016-03-22|304
671|N24|2016-03-12|2016-03-22|304
672|N25|2016-03-12|2016-03-22|304
673|N26|2016-03-12|2016-03-22|304
674|D27|2016-02-20|2016-02-23|305
675|D31|2016-02-20|2016-02-23|305
676|D35|2016-02-20|2016-02-23|305
677|L0|2016-01-06|2016-01-17|306
678|X3|2016-02-06|2016-02-08|307
679|X10|2016-02-06|2016-02-08|307
680|X12|2016-02-27|2016-03-03|308
681|X44|2016-03-17|2016-03-18|309
682|S0|2016-02-28|2016-03-03|310
683|S1|2016-02-28|2016-03-03|310
684|S2|2016-02-28|2016-03-03|310
685|X13|2016-03-01|2016-03-05|312
686|S3|2016-03-28|2016-04-06|313
687|D1|2016-03-10|2016-03-17|314
688|D2|2016-03-10|2016-03-17|314
689|D0|2016-03-09|2016-03-14|315
690|D9|2016-03-09|2016-03-14|315
691|L4|2016-01-22|2016-01-29|316
692|L5|2016-01-22|2016-01-29|316
693|L0|2016-01-17|2016-01-20|317
694|N11|2016-01-07|2016-01-09|318
695|N13|2016-01-07|2016-01-09|318
696|N14|2016-01-07|2016-01-09|318
697|N15|2016-01-07|2016-01-09|318
698|X1|2016-03-28|2016-04-01|319
699|S2|2016-01-06|2016-01-09|320
700|S3|2016-01-06|2016-01-09|320
701|N8|2016-02-22|2016-02-28|321
702|N9|2016-02-22|2016-02-28|321
703|N10|2016-02-22|2016-02-28|321
704|D6|2016-03-25|2016-04-02|322
705|N14|2016-02-04|2016-02-06|323
706|N20|2016-02-04|2016-02-06|323
707|N21|2016-02-04|2016-02-06|323
708|N26|2016-02-04|2016-02-06|323
709|N27|2016-02-04|2016-02-06|323
710|N28|2016-02-04|2016-02-06|323
711|N29|2016-02-04|2016-02-06|323
712|N41|2016-02-04|2016-02-06|323
713|N55|2016-02-04|2016-02-06|323
714|L1|2016-02-14|2016-02-17|324
715|L3|2016-03-12|2016-03-17|325
716|S7|2016-02-07|2016-02-11|326
717|S8|2016-02-07|2016-02-11|326
718|S9|2016-02-07|2016-02-11|326
719|S15|2016-03-29|2016-03-31|327
720|S16|2016-03-29|2016-03-31|327
721|S17|2016-03-29|2016-03-31|327
722|S72|2016-03-29|2016-03-31|327
723|N19|2016-03-02|2016-03-05|328
724|N30|2016-03-02|2016-03-05|328
725|N31|2016-03-02|2016-03-05|328
726|X9|2016-01-11|2016-01-21|329
727|L4|2016-03-15|2016-03-21|330
728|X4|2016-01-15|2016-01-17|331
729|X6|2016-01-15|2016-01-17|331
730|X3|2016-02-17|2016-02-19|332
731|X4|2016-02-17|2016-02-19|332
732|X5|2016-02-17|2016-02-19|332
733|L2|2016-02-29|2016-03-11|333
734|X3|2016-02-08|2016-02-14|335
735|D2|2016-02-05|2016-02-12|336
736|D3|2016-02-05|2016-02-12|336
737|N0|2016-02-09|2016-02-13|337
738|N1|2016-02-09|2016-02-13|337
739|N2|2016-02-09|2016-02-13|337
740|S0|2016-01-19|2016-01-22|338
741|S1|2016-01-19|2016-01-22|338
742|S2|2016-01-19|2016-01-22|338
743|S3|2016-01-19|2016-01-22|338
744|S13|2016-01-19|2016-01-22|338
745|S11|2016-03-15|2016-03-19|339
746|S12|2016-03-15|2016-03-19|339
747|S13|2016-03-15|2016-03-19|339
748|S14|2016-03-15|2016-03-19|339
749|S15|2016-03-15|2016-03-19|339
750|S87|2016-01-05|2016-01-09|340
751|S88|2016-01-05|2016-01-09|340
752|S89|2016-01-05|2016-01-09|340
753|S90|2016-01-05|2016-01-09|340
754|S3|2016-02-29|2016-03-04|341
755|S4|2016-02-29|2016-03-04|341
756|S5|2016-02-29|2016-03-04|341
757|S3|2016-03-16|2016-03-26|342
758|S7|2016-03-16|2016-03-26|342
759|S8|2016-03-16|2016-03-26|342
760|S9|2016-03-16|2016-03-26|342
761|S10|2016-03-16|2016-03-26|342
762|L5|2016-03-29|2016-04-05|343
763|L6|2016-03-29|2016-04-05|343
764|X1|2016-01-27|2016-01-30|344
765|X6|2016-01-27|2016-01-30|344
766|X11|2016-01-27|2016-01-30|344
767|N27|2016-03-15|2016-03-18|345
768|N38|2016-03-15|2016-03-18|345
769|D2|2016-02-25|2016-02-28|346
770|S21|2016-01-27|2016-01-31|347
771|S22|2016-01-27|2016-01-31|347
772|S23|2016-01-27|2016-01-31|347
773|D7|2016-03-01|2016-03-04|348
774|L1|2016-01-24|2016-01-26|349
775|D3|2016-03-18|2016-03-21|350
776|X5|2016-03-24|2016-03-29|351
777|X2|2016-03-25|2016-04-08|352
778|X3|2016-03-25|2016-04-08|352
779|X4|2016-03-25|2016-04-08|352
780|D1|2016-01-31|2016-02-02|353
781|D2|2016-01-31|2016-02-02|353
782|D2|2016-01-23|2016-01-28|354
783|D3|2016-01-23|2016-01-28|354
784|D9|2016-03-04|2016-03-08|355
785|L3|2016-03-07|2016-03-16|356
786|S18|2016-03-08|2016-03-13|357
787|S19|2016-03-08|2016-03-13|357
788|L4|2016-03-06|2016-03-15|358
789|X4|2016-01-31|2016-02-09|359
790|X5|2016-01-31|2016-02-09|359
791|L2|2016-02-22|2016-03-01|360
792|L5|2016-03-12|2016-03-23|362
793|L7|2016-03-12|2016-03-23|362
794|L6|2016-01-27|2016-01-29|363
795|S11|2016-02-18|2016-02-24|364
796|S34|2016-02-18|2016-02-24|364
797|L2|2016-02-06|2016-02-08|365
798|S21|2016-01-08|2016-01-14|366
799|S22|2016-01-08|2016-01-14|366
800|S23|2016-01-08|2016-01-14|366
801|S24|2016-01-08|2016-01-14|366
802|N10|2016-02-07|2016-02-11|367
803|N11|2016-02-07|2016-02-11|367
804|N12|2016-02-07|2016-02-11|367
805|N13|2016-02-07|2016-02-11|367
806|N14|2016-02-07|2016-02-11|367
807|N15|2016-02-07|2016-02-11|367
808|N16|2016-02-07|2016-02-11|367
809|X0|2016-03-20|2016-03-25|368
810|D2|2016-03-02|2016-03-06|369
811|D4|2016-01-21|2016-01-28|370
812|D0|2016-01-01|2016-01-03|371
813|D0|2016-02-09|2016-02-22|373
814|D1|2016-02-09|2016-02-22|373
815|D4|2016-03-27|2016-03-31|376
816|L8|2016-02-02|2016-02-09|377
817|L9|2016-02-02|2016-02-09|377
818|D2|2016-01-08|2016-01-11|378
819|D3|2016-02-24|2016-03-06|379
820|D7|2016-02-01|2016-02-03|380
821|S25|2016-01-10|2016-01-16|381
822|S26|2016-01-10|2016-01-16|381
823|S27|2016-01-10|2016-01-16|381
824|S21|2016-03-08|2016-03-10|382
825|L1|2016-01-30|2016-02-02|383
826|D1|2016-01-13|2016-01-14|384
827|X0|2016-01-03|2016-01-07|385
828|N2|2016-02-18|2016-02-22|386
829|N3|2016-02-18|2016-02-22|386
830|N9|2016-02-18|2016-02-22|386
831|N10|2016-02-18|2016-02-22|386
832|L4|2016-02-27|2016-03-06|387
833|N39|2016-03-13|2016-03-17|388
834|N40|2016-03-13|2016-03-17|388
835|N41|2016-03-13|2016-03-17|388
836|D5|2016-01-22|2016-01-26|389
837|N17|2016-02-07|2016-02-17|390
838|N18|2016-02-07|2016-02-17|390
839|N19|2016-02-07|2016-02-17|390
840|N20|2016-02-07|2016-02-17|390
841|N21|2016-02-07|2016-02-17|390
842|L4|2016-01-29|2016-01-30|391
843|L5|2016-01-29|2016-01-30|391
844|D10|2016-03-05|2016-03-11|392
845|D11|2016-03-05|2016-03-11|392
846|L21|2016-03-09|2016-03-15|393
847|L22|2016-03-09|2016-03-15|393
848|N23|2016-01-27|2016-01-31|394
849|N24|2016-01-27|2016-01-31|394
850|D4|2016-03-22|2016-03-25|395
851|D5|2016-03-22|2016-03-25|395
852|N13|2016-03-20|2016-03-28|396
853|N14|2016-03-20|2016-03-28|396
854|N15|2016-03-20|2016-03-28|396
855|N16|2016-01-08|2016-01-10|397
856|N17|2016-01-08|2016-01-10|397
857|N27|2016-01-08|2016-01-10|397
858|N28|2016-01-08|2016-01-10|397
859|X4|2016-01-21|2016-01-23|398
860|X13|2016-02-04|2016-02-07|399
861|L3|2016-01-13|2016-01-16|400
862|S7|2016-01-13|2016-01-16|401
863|S8|2016-01-13|2016-01-16|401
864|S47|2016-01-13|2016-01-16|401
865|S48|2016-01-13|2016-01-16|401
866|L3|2016-02-25|2016-03-06|402
867|S85|2016-03-21|2016-03-22|404
868|S100|2016-03-21|2016-03-22|404
869|S112|2016-03-21|2016-03-22|404
870|L3|2016-01-01|2016-01-03|405
871|X6|2016-02-15|2016-02-24|406
872|X9|2016-03-18|2016-03-23|407
873|X13|2016-01-17|2016-01-19|408
874|X14|2016-01-17|2016-01-19|408
875|L2|2016-01-24|2016-01-27|409
876|L11|2016-01-24|2016-01-27|409
877|L4|2016-02-22|2016-02-26|410
878|L5|2016-02-22|2016-02-26|410
879|D3|2016-01-29|2016-02-03|411
880|N42|2016-03-14|2016-03-20|412
881|N43|2016-03-14|2016-03-20|412
882|D1|2016-01-30|2016-01-31|413
883|D2|2016-01-30|2016-01-31|413
884|L6|2016-01-29|2016-01-30|414
885|L7|2016-01-29|2016-01-30|414
886|N11|2016-01-11|2016-01-13|415
887|L6|2016-03-25|2016-03-27|416
888|L12|2016-03-25|2016-03-27|416
889|D12|2016-03-03|2016-03-10|417
890|D13|2016-03-03|2016-03-10|417
891|D1|2016-03-08|2016-03-12|418
892|D4|2016-03-18|2016-03-23|420
893|D11|2016-03-11|2016-03-13|421
894|D16|2016-03-11|2016-03-13|421
895|L2|2016-02-15|2016-02-17|422
896|L3|2016-02-15|2016-02-17|422
897|N44|2016-03-15|2016-03-21|423
898|N45|2016-03-15|2016-03-21|423
899|N46|2016-03-15|2016-03-21|423
900|N47|2016-03-15|2016-03-21|423
901|D14|2016-02-29|2016-03-10|424
902|L1|2016-01-12|2016-01-22|425
903|X7|2016-02-13|2016-02-23|426
904|X12|2016-01-25|2016-01-31|427
905|X18|2016-01-25|2016-01-31|427
906|X3|2016-03-03|2016-03-13|428
907|D4|2016-01-29|2016-02-06|429
908|L4|2016-02-26|2016-02-27|431
909|L6|2016-02-26|2016-02-28|432
910|L8|2016-03-14|2016-03-20|434
911|D15|2016-03-07|2016-03-10|435
912|X0|2016-03-11|2016-03-13|436
913|D5|2016-01-28|2016-02-01|437
914|D7|2016-01-28|2016-02-01|437
915|D9|2016-01-28|2016-02-01|437
916|L4|2016-02-13|2016-02-17|438
917|D2|2016-02-23|2016-02-24|439
918|X8|2016-01-19|2016-01-30|440
919|X9|2016-01-19|2016-01-30|440
920|X1|2016-03-19|2016-03-25|441
921|X2|2016-03-19|2016-03-25|441
922|N48|2016-03-12|2016-03-19|442
923|N49|2016-03-12|2016-03-19|442
924|N50|2016-03-12|2016-03-19|442
925|N51|2016-03-12|2016-03-19|442
926|N52|2016-03-12|2016-03-19|442
927|X2|2016-03-08|2016-03-11|443
928|X9|2016-03-08|2016-03-11|443
929|S4|2016-03-19|2016-04-01|444
930|S5|2016-03-19|2016-04-01|444
931|S6|2016-03-19|2016-04-01|444
932|L0|2016-02-02|2016-02-07|445
933|L1|2016-02-02|2016-02-07|445
934|L2|2016-01-10|2016-01-14|446
935|N29|2016-01-07|2016-01-09|447
936|N4|2016-02-09|2016-02-17|448
937|N5|2016-02-09|2016-02-17|448
938|L5|2016-03-07|2016-03-10|449
939|S16|2016-03-13|2016-03-17|450
940|S17|2016-03-13|2016-03-17|450
941|S18|2016-03-13|2016-03-17|450
942|L8|2016-02-14|2016-02-20|451
943|N53|2016-03-15|2016-03-21|452
944|N54|2016-03-15|2016-03-21|452
945|N55|2016-03-15|2016-03-21|452
946|N56|2016-03-15|2016-03-21|452
947|N57|2016-03-15|2016-03-21|452
948|N58|2016-03-15|2016-03-21|452
949|N59|2016-03-15|2016-03-21|452
950|D5|2016-02-15|2016-02-17|453
951|D3|2016-03-10|2016-03-18|454
952|D4|2016-03-10|2016-03-18|454
953|D6|2016-03-20|2016-03-24|455
954|D7|2016-03-20|2016-03-24|455
955|L0|2016-01-19|2016-01-22|456
956|S52|2016-02-05|2016-02-06|457
957|S53|2016-02-05|2016-02-06|457
958|S100|2016-02-05|2016-02-06|457
959|S101|2016-02-05|2016-02-06|457
960|L1|2016-01-07|2016-01-12|458
961|L5|2016-01-07|2016-01-12|458
962|L3|2016-01-04|2016-01-09|459
963|L7|2016-03-02|2016-03-06|460
964|N7|2016-03-14|2016-03-16|461
965|D6|2016-01-19|2016-02-03|462
966|N2|2016-01-24|2016-01-27|463
967|N3|2016-01-24|2016-01-27|463
968|N27|2016-01-24|2016-01-27|463
969|N28|2016-01-24|2016-01-27|463
970|L7|2016-02-19|2016-02-24|464
971|S19|2016-03-12|2016-03-19|465
972|S20|2016-03-12|2016-03-19|465
973|S21|2016-03-12|2016-03-19|465
974|D1|2016-03-17|2016-03-19|466
975|S35|2016-02-18|2016-02-24|468
976|S40|2016-02-18|2016-02-24|468
977|S41|2016-02-18|2016-02-24|468
978|S42|2016-02-18|2016-02-24|468
979|X40|2016-03-30|2016-03-31|469
980|X41|2016-03-30|2016-03-31|469
981|S17|2016-03-10|2016-03-12|470
982|S21|2016-03-10|2016-03-12|470
983|S28|2016-03-10|2016-03-12|470
984|S40|2016-03-10|2016-03-12|470
985|D4|2016-02-08|2016-02-14|471
986|D7|2016-02-03|2016-02-05|472
987|N17|2016-03-07|2016-03-13|473
988|N18|2016-03-07|2016-03-13|473
989|N19|2016-03-07|2016-03-13|473
990|D4|2016-03-03|2016-03-07|474
991|X8|2016-02-17|2016-02-22|475
992|X6|2016-02-07|2016-02-14|476
993|L2|2016-01-07|2016-01-10|477
994|L4|2016-01-07|2016-01-10|477
995|L6|2016-01-22|2016-01-28|478
996|L7|2016-01-22|2016-01-28|478
997|S7|2016-03-15|2016-03-16|479
998|S8|2016-03-15|2016-03-16|479
999|S51|2016-03-19|2016-03-23|480
1000|S52|2016-03-19|2016-03-23|480
1001|S53|2016-03-19|2016-03-23|480
1002|S58|2016-03-19|2016-03-23|480
1003|L2|2016-01-27|2016-02-05|481
1004|N27|2016-03-20|2016-03-23|482
1005|N35|2016-03-20|2016-03-23|482
1006|N36|2016-03-20|2016-03-23|482
1007|N79|2016-03-20|2016-03-23|482
1008|N83|2016-03-20|2016-03-23|482
1009|N87|2016-03-20|2016-03-23|482
1010|N88|2016-03-20|2016-03-23|482
1011|N97|2016-03-20|2016-03-23|482
1012|D3|2016-01-25|2016-01-30|483
1013|X11|2016-01-13|2016-01-18|484
1014|D18|2016-03-11|2016-03-14|485
1015|X0|2016-03-16|2016-03-19|486
1016|X1|2016-03-16|2016-03-19|486
1017|S7|2016-02-12|2016-02-24|487
1018|S8|2016-02-12|2016-02-24|487
1019|S9|2016-02-12|2016-02-24|487
1020|S10|2016-02-12|2016-02-24|487
1021|S24|2016-01-25|2016-01-29|488
1022|S25|2016-01-25|2016-01-29|488
1023|L3|2016-01-09|2016-01-13|489
1024|D7|2016-01-14|2016-01-18|490
1025|N15|2016-01-14|2016-01-17|492
1026|L1|2016-02-10|2016-02-14|493
1027|D11|2016-02-06|2016-02-08|495
1028|D14|2016-02-06|2016-02-08|495
1029|N60|2016-03-11|2016-03-17|496
1030|N61|2016-03-11|2016-03-17|496
1031|L34|2016-03-02|2016-03-06|497
1032|L6|2016-01-08|2016-01-11|498
1033|L8|2016-01-08|2016-01-11|498
1034|N16|2016-02-09|2016-02-14|499
1035|N40|2016-02-09|2016-02-14|499
1036|N41|2016-02-09|2016-02-14|499
1037|N42|2016-02-09|2016-02-14|499
1038|L3|2016-01-30|2016-02-03|500
1039|L4|2016-01-30|2016-02-03|500
1040|S28|2016-01-09|2016-01-14|502
1041|S29|2016-01-09|2016-01-14|502
1042|S30|2016-01-09|2016-01-14|502
1043|D7|2016-03-29|2016-04-05|504
1044|D8|2016-03-29|2016-04-05|504
1045|X0|2016-03-19|2016-03-20|505
1046|X13|2016-03-19|2016-03-20|505
1047|N73|2016-03-09|2016-03-10|506
1048|N74|2016-03-09|2016-03-10|506
1049|N75|2016-03-09|2016-03-10|506
1050|D2|2016-02-20|2016-02-22|507
1051|D8|2016-02-29|2016-03-04|508
1052|L3|2016-03-19|2016-03-22|509
1053|S4|2016-01-06|2016-01-09|510
1054|S5|2016-01-06|2016-01-09|510
1055|S6|2016-01-06|2016-01-09|510
1056|S10|2016-01-06|2016-01-09|510
1057|S11|2016-01-06|2016-01-09|510
1058|D0|2016-01-15|2016-01-19|511
1059|D1|2016-01-15|2016-01-19|511
1060|D2|2016-01-15|2016-01-19|511
1061|D10|2016-01-31|2016-02-04|512
1062|X7|2016-02-07|2016-02-13|514
1063|X8|2016-02-07|2016-02-13|514
1064|L3|2016-02-02|2016-02-08|516
1065|X7|2016-01-05|2016-01-08|517
1066|X9|2016-02-13|2016-02-23|518
1067|X10|2016-02-13|2016-02-23|518
1068|N95|2016-02-26|2016-03-01|519
1069|N96|2016-02-26|2016-03-01|519
1070|L6|2016-03-07|2016-03-11|520
1071|L2|2016-01-14|2016-01-20|521
1072|L3|2016-01-14|2016-01-20|521
1073|S97|2016-03-24|2016-03-31|522
1074|S98|2016-03-24|2016-03-31|522
1075|S99|2016-03-24|2016-03-31|522
1076|S112|2016-03-24|2016-03-31|522
1077|S113|2016-03-24|2016-03-31|522
1078|D36|2016-02-22|2016-02-23|523
1079|D37|2016-02-22|2016-02-23|523
1080|X19|2016-01-26|2016-01-29|524
1081|X3|2016-03-19|2016-03-30|525
1082|X4|2016-03-19|2016-03-30|525
1083|S6|2016-02-28|2016-03-03|526
1084|S7|2016-02-28|2016-03-03|526
1085|S8|2016-02-28|2016-03-03|526
1086|S9|2016-02-28|2016-03-03|526
1087|L4|2016-03-23|2016-03-27|527
1088|L5|2016-03-23|2016-03-27|527
1089|N3|2016-01-23|2016-01-26|528
1090|N4|2016-01-23|2016-01-26|528
1091|N5|2016-01-23|2016-01-26|528
1092|N6|2016-01-23|2016-01-26|528
1093|N7|2016-01-23|2016-01-26|528
1094|N8|2016-01-23|2016-01-26|528
1095|N9|2016-01-23|2016-01-26|528
1096|D2|2016-01-19|2016-01-22|529
1097|N6|2016-02-11|2016-02-17|530
1098|N7|2016-02-11|2016-02-17|530
1099|N8|2016-02-11|2016-02-17|530
1100|D7|2016-01-23|2016-01-30|531
1101|X14|2016-02-27|2016-03-02|532
1102|N62|2016-03-16|2016-03-20|533
1103|N63|2016-03-16|2016-03-20|533
1104|L6|2016-03-15|2016-03-25|534
1105|L9|2016-02-16|2016-02-21|535
1106|N11|2016-02-25|2016-03-01|536
1107|X1|2016-02-19|2016-02-24|537
1108|N0|2016-03-13|2016-03-15|538
1109|N1|2016-03-13|2016-03-15|538
1110|N2|2016-03-13|2016-03-15|538
1111|D8|2016-01-23|2016-01-28|539
1112|D10|2016-02-13|2016-02-14|540
1113|L7|2016-03-24|2016-04-03|541
1114|S10|2016-02-29|2016-03-05|542
1115|S11|2016-02-29|2016-03-05|542
1116|L7|2016-03-07|2016-03-15|544
1117|L8|2016-03-07|2016-03-15|544
1118|L2|2016-03-18|2016-03-21|546
1119|L11|2016-03-18|2016-03-21|546
1120|X9|2016-02-05|2016-02-09|547
1121|D5|2016-03-15|2016-03-19|548
1122|S13|2016-01-22|2016-01-30|549
1123|S14|2016-01-22|2016-01-30|549
1124|D4|2016-01-12|2016-01-20|550
1125|L4|2016-01-09|2016-01-16|551
1126|L10|2016-02-07|2016-02-11|552
1127|D9|2016-01-22|2016-01-24|553
1128|D14|2016-02-18|2016-02-22|554
1129|D18|2016-02-18|2016-02-22|554
1130|N64|2016-03-13|2016-03-19|555
1131|N67|2016-03-13|2016-03-19|555
1132|N12|2016-02-18|2016-02-27|556
1133|N13|2016-02-18|2016-02-27|556
1134|N14|2016-02-18|2016-02-27|556
1135|N15|2016-02-18|2016-02-27|556
1136|N5|2016-01-30|2016-02-02|557
1137|N6|2016-01-30|2016-02-02|557
1138|N7|2016-01-30|2016-02-02|557
1139|D38|2016-02-18|2016-02-23|558
1140|X5|2016-03-17|2016-03-24|559
1141|X6|2016-03-17|2016-03-24|559
1142|D6|2016-02-04|2016-02-06|560
1143|L11|2016-02-28|2016-03-01|561
1144|X11|2016-02-17|2016-02-19|562
1145|X10|2016-01-20|2016-01-25|563
1146|X11|2016-01-20|2016-01-25|563
1147|X15|2016-03-09|2016-03-12|564
1148|D2|2016-02-11|2016-02-13|565
1149|D10|2016-01-19|2016-01-28|566
1150|D11|2016-01-19|2016-01-28|566
1151|N18|2016-02-27|2016-03-04|567
1152|N20|2016-02-27|2016-03-04|567
1153|N21|2016-02-27|2016-03-04|567
1154|N22|2016-02-27|2016-03-04|567
1155|N9|2016-02-12|2016-02-21|568
1156|N10|2016-02-12|2016-02-21|568
1157|N11|2016-02-12|2016-02-21|568
1158|N12|2016-02-12|2016-02-21|568
1159|L21|2016-03-29|2016-03-31|569
1160|L26|2016-03-29|2016-03-31|569
1161|D10|2016-01-13|2016-01-18|570
1162|D11|2016-01-13|2016-01-18|570
1163|N10|2016-01-15|2016-01-25|571
1164|X15|2016-01-15|2016-01-20|572
1165|X18|2016-01-15|2016-01-20|572
1166|L23|2016-03-09|2016-03-18|573
1167|S3|2016-02-09|2016-02-12|574
1168|S4|2016-02-09|2016-02-12|574
1169|N4|2016-03-10|2016-03-13|575
1170|S41|2016-03-10|2016-03-12|576
1171|S67|2016-03-10|2016-03-12|576
1172|X19|2016-01-17|2016-01-19|577
1173|X20|2016-01-17|2016-01-19|577
1174|N23|2016-02-27|2016-03-03|578
1175|N29|2016-02-27|2016-03-03|578
1176|N41|2016-02-27|2016-03-03|578
1177|N42|2016-02-27|2016-03-03|578
1178|N43|2016-02-27|2016-03-03|578
1179|X15|2016-02-03|2016-02-07|579
1180|X12|2016-01-16|2016-01-26|580
1181|N8|2016-01-30|2016-02-02|581
1182|N9|2016-01-30|2016-02-02|581
1183|N10|2016-01-30|2016-02-02|581
1184|N11|2016-01-30|2016-02-02|581
1185|N12|2016-01-30|2016-02-02|581
1186|D7|2016-01-11|2016-01-14|582
1187|S14|2016-01-20|2016-01-23|583
1188|S15|2016-01-20|2016-01-23|583
1189|X4|2016-01-18|2016-01-21|585
1190|D0|2016-03-19|2016-03-23|586
1191|D1|2016-03-19|2016-03-23|586
1192|X10|2016-02-08|2016-02-12|588
1193|X2|2016-03-15|2016-03-21|589
1194|D16|2016-02-12|2016-02-14|590
1195|X1|2016-03-12|2016-03-16|591
1196|N13|2016-03-17|2016-03-23|592
1197|N14|2016-03-17|2016-03-23|592
1198|X14|2016-01-05|2016-01-11|593
1199|N20|2016-03-07|2016-03-10|594
1200|N21|2016-03-07|2016-03-10|594
1201|N22|2016-03-07|2016-03-10|594
1202|X19|2016-03-09|2016-03-13|595
1203|X38|2016-03-09|2016-03-13|595
1204|N27|2016-01-27|2016-01-30|596
1205|N28|2016-01-27|2016-01-30|596
1206|L7|2016-03-21|2016-03-26|597
1207|S0|2016-01-18|2016-01-20|598
1208|S1|2016-01-18|2016-01-20|598
1209|S2|2016-01-18|2016-01-20|598
1210|D10|2016-03-04|2016-03-05|599
1211|D1|2016-01-03|2016-01-13|600
1212|S12|2016-02-29|2016-03-03|601
1213|S13|2016-02-29|2016-03-03|601
1214|S14|2016-02-29|2016-03-03|601
1215|N0|2016-01-14|2016-01-23|602
1216|N1|2016-01-14|2016-01-23|602
1217|N2|2016-01-14|2016-01-23|602
1218|N3|2016-01-14|2016-01-23|602
1219|N4|2016-01-14|2016-01-23|602
1220|N5|2016-01-14|2016-01-23|602
1221|N6|2016-01-14|2016-01-23|602
1222|L9|2016-03-07|2016-03-12|604
1223|L10|2016-03-07|2016-03-12|604
1224|S5|2016-01-28|2016-02-06|605
1225|S6|2016-01-28|2016-02-06|605
1226|S7|2016-01-28|2016-02-06|605
1227|S8|2016-01-28|2016-02-06|605
1228|S15|2016-02-28|2016-03-03|606
1229|S16|2016-02-28|2016-03-03|606
1230|S17|2016-02-28|2016-03-03|606
1231|S11|2016-03-21|2016-03-29|607
1232|S12|2016-03-21|2016-03-29|607
1233|S13|2016-03-21|2016-03-29|607
1234|S14|2016-03-20|2016-03-27|608
1235|S15|2016-03-20|2016-03-27|608
1236|S16|2016-03-20|2016-03-27|608
1237|S17|2016-03-20|2016-03-27|608
1238|S18|2016-03-19|2016-03-27|609
1239|S19|2016-03-19|2016-03-27|609
1240|S20|2016-03-19|2016-03-27|609
1241|X11|2016-02-04|2016-02-06|610
1242|S0|2016-02-09|2016-02-13|611
1243|S1|2016-02-09|2016-02-13|611
1244|S2|2016-02-09|2016-02-13|611
1245|S33|2016-02-21|2016-02-22|612
1246|S36|2016-02-21|2016-02-22|612
1247|S37|2016-02-21|2016-02-22|612
1248|N11|2016-03-11|2016-03-13|613
1249|N16|2016-03-11|2016-03-13|613
1250|D3|2016-01-06|2016-01-12|615
1251|X16|2016-03-08|2016-03-10|616
1252|X27|2016-03-08|2016-03-10|616
1253|X28|2016-03-08|2016-03-10|616
1254|L11|2016-03-06|2016-03-12|617
1255|X3|2016-02-02|2016-02-03|618
1256|X10|2016-02-02|2016-02-03|618
1257|L24|2016-03-24|2016-03-27|619
1258|X3|2016-01-28|2016-02-02|620
1259|D11|2016-01-31|2016-02-05|621
1260|S12|2016-01-06|2016-01-10|622
1261|S13|2016-01-06|2016-01-10|622
1262|S14|2016-01-06|2016-01-10|622
1263|L12|2016-03-04|2016-03-10|623
1264|D2|2016-02-16|2016-02-18|624
1265|D3|2016-02-16|2016-02-18|624
1266|N28|2016-02-18|2016-02-19|625
1267|N29|2016-02-18|2016-02-19|625
1268|L4|2016-01-02|2016-01-03|626
1269|D13|2016-01-13|2016-01-16|627
1270|X2|2016-02-22|2016-02-24|628
1271|X4|2016-02-22|2016-02-24|628
1272|S26|2016-01-02|2016-01-04|629
1273|D16|2016-03-05|2016-03-11|630
1274|S22|2016-03-13|2016-03-14|631
1275|S23|2016-03-13|2016-03-14|631
1276|S24|2016-03-13|2016-03-14|631
1277|S25|2016-03-13|2016-03-14|631
1278|S26|2016-03-13|2016-03-14|631
1279|X5|2016-01-20|2016-01-22|632
1280|N22|2016-01-31|2016-02-13|633
1281|N23|2016-01-31|2016-02-13|633
1282|N24|2016-01-31|2016-02-13|633
1283|N25|2016-01-31|2016-02-13|633
1284|X13|2016-01-20|2016-02-05|634
1285|X14|2016-01-20|2016-02-05|634
1286|X15|2016-01-20|2016-02-05|634
1287|X16|2016-01-20|2016-02-05|634
1288|S5|2016-01-26|2016-01-27|635
1289|S6|2016-01-26|2016-01-27|635
1290|S7|2016-01-26|2016-01-27|635
1291|X25|2016-01-29|2016-01-31|636
1292|D5|2016-02-02|2016-02-09|637
1293|D3|2016-01-19|2016-01-21|638
1294|S21|2016-03-23|2016-03-25|639
1295|S22|2016-03-23|2016-03-25|639
1296|S23|2016-03-23|2016-03-25|639
1297|L27|2016-03-10|2016-03-12|640
1298|N68|2016-03-14|2016-03-20|641
1299|N69|2016-03-14|2016-03-20|641
1300|N3|2016-02-11|2016-02-13|642
1301|N29|2016-02-11|2016-02-13|642
1302|N30|2016-02-11|2016-02-13|642
1303|N31|2016-02-11|2016-02-13|642
1304|N32|2016-02-11|2016-02-13|642
1305|L5|2016-02-26|2016-03-04|643
1306|D8|2016-03-23|2016-03-28|644
1307|N13|2016-02-12|2016-02-16|645
1308|N14|2016-02-12|2016-02-16|645
1309|N15|2016-02-12|2016-02-16|645
1310|N34|2016-02-12|2016-02-16|645
1311|N26|2016-02-06|2016-02-11|646
1312|N27|2016-02-06|2016-02-11|646
1313|N28|2016-02-06|2016-02-11|646
1314|D4|2016-02-19|2016-02-29|647
1315|X17|2016-01-21|2016-01-25|648
